Date,Temperature_C,Humidity_%
2004-06-01 11:48:04,3.81,72.69
2004-06-01 12:00:04,4.25,71.44
2004-06-01 12:12:04,4.31,73.13
2004-06-01 12:24:04,4.31,73.25
2004-06-01 12:36:04,4.63,72.63
2004-06-01 12:48:04,4.56,74.88
2004-06-01 13:00:04,4.63,75.38
2004-06-01 13:12:04,4.31,78.44
2004-06-01 13:24:04,4.88,75.94
2004-06-01 13:36:04,5.13,74.31
2004-06-01 13:48:04,6.06,70.94
2004-06-01 14:00:04,5.94,71.94
2004-06-01 14:12:04,6.06,71.44
2004-06-01 14:24:04,6.13,72.06
2004-06-01 14:36:04,6.25,72.06
2004-06-01 14:48:04,6.13,73.0
2004-06-01 15:00:04,5.69,75.69
2004-06-01 15:12:04,5.5,77.0
2004-06-01 15:24:04,4.69,81.19
2004-06-01 15:36:04,4.19,83.19
2004-06-01 15:48:04,3.63,85.31
2004-06-01 16:00:04,2.94,88.69
2004-06-01 16:12:04,2.56,91.0
2004-06-01 16:24:04,2.38,91.63
2004-06-01 16:36:04,2.31,92.5
2004-06-01 16:48:04,2.5,91.69
2004-06-01 17:00:04,2.19,92.94
2004-06-01 17:12:04,1.75,94.0
2004-06-01 17:24:04,1.69,94.75
2004-06-01 17:36:04,1.81,95.25
2004-06-01 17:48:04,1.88,95.56
2004-06-01 18:00:04,1.63,95.63
2004-06-01 18:12:04,1.56,95.75
2004-06-01 18:24:04,1.5,95.88
2004-06-01 18:36:04,1.5,95.94
2004-06-01 18:48:04,1.19,95.88
2004-06-01 19:00:04,1.19,95.94
2004-06-01 19:12:04,1.38,96.0
2004-06-01 19:24:04,1.5,96.13
2004-06-01 19:36:04,1.38,96.06
2004-06-01 19:48:04,1.38,96.06
2004-06-01 20:00:04,1.19,96.0
2004-06-01 20:12:04,1.13,96.0
2004-06-01 20:24:04,1.0,95.94
2004-06-01 20:36:04,0.94,96.0
2004-06-01 20:48:04,0.88,96.0
2004-06-01 21:00:04,0.94,95.94
2004-06-01 21:12:04,0.94,95.94
2004-06-01 21:24:04,1.0,95.81
2004-06-01 21:36:04,0.94,95.81
2004-06-01 21:48:04,0.81,95.88
2004-06-01 22:00:04,0.81,95.94
2004-06-01 22:12:04,0.81,95.94
2004-06-01 22:24:04,0.88,96.0
2004-06-01 22:36:04,1.0,96.0
2004-06-01 22:48:04,0.75,96.0
2004-06-01 23:00:04,0.63,96.06
2004-06-01 23:12:04,0.63,96.06
2004-06-01 23:24:04,0.69,96.13
2004-06-01 23:36:04,0.56,96.13
2004-06-01 23:48:04,0.56,96.13
2004-07-01 00:00:04,0.38,96.13
2004-07-01 00:12:04,0.44,96.19
2004-07-01 00:24:04,0.38,96.19
2004-07-01 00:36:04,0.31,96.19
2004-07-01 00:48:04,0.5,96.25
2004-07-01 01:00:04,0.44,96.25
2004-07-01 01:12:04,0.25,96.25
2004-07-01 01:24:04,0.13,96.19
2004-07-01 01:36:04,-0.06,96.13
2004-07-01 01:48:04,-0.19,96.13
2004-07-01 02:00:04,-0.25,96.06
2004-07-01 02:12:04,-0.31,96.0
2004-07-01 02:24:04,-0.25,96.0
2004-07-01 02:36:04,-0.06,95.94
2004-07-01 02:48:04,-0.06,95.44
2004-07-01 03:00:04,-0.06,94.25
2004-07-01 03:12:04,-0.19,93.69
2004-07-01 03:24:04,-0.19,93.06
2004-07-01 03:36:04,-0.19,92.81
2004-07-01 03:48:04,0.0,92.75
2004-07-01 04:00:04,0.25,91.88
2004-07-01 04:12:04,0.19,91.31
2004-07-01 04:24:04,0.0,91.69
2004-07-01 04:36:04,-0.13,91.75
2004-07-01 04:48:04,-0.13,92.06
2004-07-01 05:00:04,0.13,92.13
2004-07-01 05:12:04,0.38,90.63
2004-07-01 05:24:04,0.06,91.13
2004-07-01 05:36:04,0.0,91.25
2004-07-01 05:48:04,0.06,91.44
2004-07-01 06:00:04,0.13,91.56
2004-07-01 06:12:04,0.31,91.56
2004-07-01 06:24:04,0.56,90.94
2004-07-01 06:36:04,0.69,90.69
2004-07-01 06:48:04,0.75,90.81
2004-07-01 07:00:04,0.75,90.38
2004-07-01 07:12:04,0.94,91.06
2004-07-01 07:24:04,1.31,90.44
2004-07-01 07:36:04,1.13,87.94
2004-07-01 07:48:04,0.56,86.75
2004-07-01 08:00:04,0.31,87.38
2004-07-01 08:12:04,0.31,87.69
2004-07-01 08:24:04,0.31,87.69
2004-07-01 08:36:04,0.5,87.13
2004-07-01 08:48:04,0.63,86.31
2004-07-01 09:00:04,0.81,86.25
2004-07-01 09:12:04,1.25,85.31
2004-07-01 09:24:04,1.56,84.25
2004-07-01 09:36:04,1.81,84.56
2004-07-01 09:48:04,2.5,85.0
2004-07-01 10:00:04,3.31,85.25
2004-07-01 10:12:04,3.75,83.94
2004-07-01 10:24:04,4.31,82.06
2004-07-01 10:36:04,4.75,81.38
2004-07-01 10:48:04,5.13,80.63
2004-07-01 11:00:04,5.75,78.69
2004-07-01 11:12:04,6.38,76.19
2004-07-01 11:24:04,7.19,73.0
2004-07-01 11:36:04,7.69,71.0
2004-07-01 11:48:04,7.69,70.44
2004-07-01 12:00:04,8.0,68.94
2004-07-01 12:12:04,7.94,68.5
2004-07-01 12:24:04,8.25,66.69
2004-07-01 12:36:04,9.06,63.94
2004-07-01 12:48:04,9.25,62.94
2004-07-01 13:00:04,9.19,62.94
2004-07-01 13:12:04,9.44,61.88
2004-07-01 13:24:04,9.69,59.94
2004-07-01 13:36:04,9.69,61.06
2004-07-01 13:48:04,9.69,61.44
2004-07-01 14:00:04,9.25,62.31
2004-07-01 14:12:04,9.88,59.69
2004-07-01 14:24:04,9.63,60.06
2004-07-01 14:36:04,9.56,59.56
2004-07-01 14:48:04,9.63,59.69
2004-07-01 15:00:04,9.75,59.44
2004-07-01 15:12:04,9.63,60.38
2004-07-01 15:24:04,10.0,59.25
2004-07-01 15:36:04,9.31,61.75
2004-07-01 15:48:04,9.19,60.69
2004-07-01 16:00:04,9.19,61.31
2004-07-01 16:12:04,8.75,63.38
2004-07-01 16:24:04,8.5,64.5
2004-07-01 16:36:04,8.31,66.81
2004-07-01 16:48:04,8.19,67.69
2004-07-01 17:00:04,8.0,68.25
2004-07-01 17:12:04,7.94,68.88
2004-07-01 17:24:04,7.88,69.69
2004-07-01 17:36:04,7.75,69.69
2004-07-01 17:48:04,7.38,71.75
2004-07-01 18:00:04,7.13,72.88
2004-07-01 18:12:04,6.88,74.81
2004-07-01 18:24:04,6.69,76.06
2004-07-01 18:36:04,6.38,77.0
2004-07-01 18:48:04,6.0,79.38
2004-07-01 19:00:04,6.5,76.94
2004-07-01 19:12:04,6.63,76.19
2004-07-01 19:24:04,6.25,77.31
2004-07-01 19:36:04,5.94,79.38
2004-07-01 19:48:04,5.81,79.88
2004-07-01 20:00:04,5.44,81.31
2004-07-01 20:12:04,5.13,82.44
2004-07-01 20:24:04,5.13,82.06
2004-07-01 20:36:04,5.19,81.75
2004-07-01 20:48:04,5.13,81.44
2004-07-01 21:00:04,4.88,82.56
2004-07-01 21:12:04,4.69,82.94
2004-07-01 21:24:04,4.69,82.56
2004-07-01 21:36:04,4.56,82.81
2004-07-01 21:48:04,4.31,83.75
2004-07-01 22:00:04,4.06,84.56
2004-07-01 22:12:04,3.5,85.5
2004-07-01 22:24:04,3.19,85.88
2004-07-01 22:36:04,2.88,86.56
2004-07-01 22:48:04,2.63,87.44
2004-07-01 23:00:04,2.69,88.81
2004-07-01 23:12:04,2.69,88.31
2004-07-01 23:24:04,2.5,87.75
2004-07-01 23:36:04,2.25,88.25
2004-07-01 23:48:04,2.06,89.0
2004-08-01 00:00:04,1.94,89.63
2004-08-01 00:12:04,2.38,88.5
2004-08-01 00:24:04,2.19,88.56
2004-08-01 00:36:04,2.0,89.44
2004-08-01 00:48:04,1.88,89.88
2004-08-01 01:00:04,1.81,89.69
2004-08-01 01:12:04,1.69,89.63
2004-08-01 01:24:04,1.56,90.06
2004-08-01 01:36:04,1.44,90.06
2004-08-01 01:48:04,1.38,90.44
2004-08-01 02:00:04,1.56,89.5
2004-08-01 02:12:04,1.44,89.19
2004-08-01 02:24:04,1.38,89.38
2004-08-01 02:36:04,1.25,89.5
2004-08-01 02:48:04,1.13,89.31
2004-08-01 03:00:04,0.94,89.5
2004-08-01 03:12:04,0.88,89.88
2004-08-01 03:24:04,0.88,89.25
2004-08-01 03:36:04,0.81,88.81
2004-08-01 03:48:04,0.69,88.63
2004-08-01 04:00:04,0.69,88.19
2004-08-01 04:12:04,0.63,88.19
2004-08-01 04:24:04,0.75,88.5
2004-08-01 04:36:04,1.0,87.81
2004-08-01 04:48:04,0.94,87.5
2004-08-01 05:00:04,0.63,87.94
2004-08-01 05:12:04,0.44,88.44
2004-08-01 05:24:04,0.75,87.94
2004-08-01 05:36:04,1.19,86.19
2004-08-01 05:48:04,0.94,86.56
2004-08-01 06:00:04,0.69,87.38
2004-08-01 06:12:04,0.63,87.31
2004-08-01 06:24:04,0.56,87.94
2004-08-01 06:36:04,0.63,87.94
2004-08-01 06:48:04,0.63,87.94
2004-08-01 07:00:04,0.56,88.13
2004-08-01 07:12:04,0.69,88.63
2004-08-01 07:24:04,1.0,87.44
2004-08-01 07:36:04,1.31,86.63
2004-08-01 07:48:04,1.88,85.0
2004-08-01 08:00:04,1.94,84.31
2004-08-01 08:12:04,1.81,84.56
2004-08-01 08:24:04,2.0,84.5
2004-08-01 08:36:04,2.25,84.88
2004-08-01 08:48:04,2.69,84.31
2004-08-01 09:00:04,3.06,83.5
2004-08-01 09:12:04,3.5,82.88
2004-08-01 09:24:04,3.75,82.69
2004-08-01 09:36:04,4.38,81.63
2004-08-01 09:48:04,5.0,81.13
2004-08-01 10:00:04,5.19,81.38
2004-08-01 10:12:04,5.31,82.19
2004-08-01 10:24:04,5.63,81.5
2004-08-01 10:36:04,5.94,79.88
2004-08-01 10:48:04,6.13,79.0
2004-08-01 11:00:04,6.44,77.88
2004-08-01 11:12:04,7.0,75.63
2004-08-01 11:24:04,7.63,72.25
2004-08-01 11:36:04,8.19,69.69
2004-08-01 11:48:04,8.38,69.44
2004-08-01 12:00:04,8.69,69.0
2004-08-01 12:12:04,9.31,67.06
2004-08-01 12:24:04,9.56,66.0
2004-08-01 12:36:04,9.81,64.56
2004-08-01 12:48:04,9.75,65.0
2004-08-01 13:00:04,9.56,66.13
2004-08-01 13:12:04,9.63,65.94
2004-08-01 13:24:04,9.63,65.63
2004-08-01 13:36:04,9.56,66.31
2004-08-01 13:48:04,9.81,65.25
2004-08-01 14:00:04,9.44,66.38
2004-08-01 14:12:04,9.44,66.38
2004-08-01 14:24:04,9.31,68.0
2004-08-01 14:36:04,9.31,67.5
2004-08-01 14:48:04,9.19,68.31
2004-08-01 15:00:04,9.06,69.19
2004-08-01 15:12:04,8.94,69.81
2004-08-01 15:24:04,8.94,70.06
2004-08-01 15:36:04,8.88,70.63
2004-08-01 15:48:04,8.75,71.31
2004-08-01 16:00:04,8.56,72.31
2004-08-01 16:12:04,8.38,73.31
2004-08-01 16:24:04,8.38,73.69
2004-08-01 16:36:04,8.19,74.31
2004-08-01 16:48:04,8.13,74.81
2004-08-01 17:00:04,8.06,74.88
2004-08-01 17:12:04,8.06,74.88
2004-08-01 17:24:04,7.94,74.94
2004-08-01 17:36:04,7.88,75.56
2004-08-01 17:48:04,7.75,76.19
2004-08-01 18:00:04,7.75,76.25
2004-08-01 18:12:04,7.69,76.75
2004-08-01 18:24:04,7.63,77.13
2004-08-01 18:36:04,7.63,76.88
2004-08-01 18:48:04,7.75,76.38
2004-08-01 19:00:04,7.75,76.19
2004-08-01 19:12:04,7.75,76.0
2004-08-01 19:24:04,7.81,75.5
2004-08-01 19:36:04,7.94,75.0
2004-08-01 19:48:04,7.88,75.0
2004-08-01 20:00:04,7.94,75.19
2004-08-01 20:12:04,7.75,76.69
2004-08-01 20:24:04,7.5,78.44
2004-08-01 20:36:04,7.5,78.69
2004-08-01 20:48:04,7.44,79.13
2004-08-01 21:00:04,7.56,78.88
2004-08-01 21:12:04,7.56,78.81
2004-08-01 21:24:04,7.5,78.81
2004-08-01 21:36:04,7.56,78.69
2004-08-01 21:48:04,7.56,78.94
2004-08-01 22:00:04,7.56,78.88
2004-08-01 22:12:04,7.69,78.44
2004-08-01 22:24:04,7.69,78.06
2004-08-01 22:36:04,7.63,78.38
2004-08-01 22:48:04,7.5,79.88
2004-08-01 23:00:04,7.44,81.13
2004-08-01 23:12:04,7.31,84.31
2004-08-01 23:24:04,7.06,86.13
2004-08-01 23:36:04,6.94,87.44
2004-08-01 23:48:04,6.75,88.0
2004-09-01 00:00:04,6.63,88.0
2004-09-01 00:12:04,6.56,89.19
2004-09-01 00:24:04,6.56,88.75
2004-09-01 00:36:04,6.63,89.38
2004-09-01 00:48:04,6.5,89.88
2004-09-01 01:00:04,6.63,90.19
2004-09-01 01:12:04,6.75,89.88
2004-09-01 01:24:04,6.88,90.13
2004-09-01 01:36:04,7.13,89.5
2004-09-01 01:48:04,7.31,89.0
2004-09-01 02:00:04,7.13,89.44
2004-09-01 02:12:04,7.19,89.81
2004-09-01 02:24:04,7.19,90.31
2004-09-01 02:36:04,7.25,90.31
2004-09-01 02:48:04,7.38,90.38
2004-09-01 03:00:04,7.5,90.56
2004-09-01 03:12:04,7.63,91.0
2004-09-01 03:24:04,7.81,91.0
2004-09-01 03:36:04,8.0,90.94
2004-09-01 03:48:04,8.13,91.5
2004-09-01 04:00:04,8.88,92.44
2004-09-01 04:12:04,9.75,89.63
2004-09-01 04:24:04,9.88,89.75
2004-09-01 04:36:04,10.13,89.38
2004-09-01 04:48:04,10.13,89.5
2004-09-01 05:00:04,10.31,89.06
2004-09-01 05:12:04,10.38,89.94
2004-09-01 05:24:04,10.31,91.06
2004-09-01 05:36:04,10.44,91.5
2004-09-01 05:48:04,10.5,92.13
2004-09-01 06:00:04,10.5,93.0
2004-09-01 06:12:04,10.56,93.25
2004-09-01 06:24:04,10.88,92.75
2004-09-01 06:36:04,11.19,91.56
2004-09-01 06:48:04,11.31,91.13
2004-09-01 07:00:04,11.31,91.56
2004-09-01 07:12:04,11.38,91.38
2004-09-01 07:24:04,11.25,91.94
2004-09-01 07:36:04,11.25,92.19
2004-09-01 07:48:04,11.25,92.0
2004-09-01 08:00:04,11.25,91.94
2004-09-01 08:12:04,11.25,92.5
2004-09-01 08:24:04,11.19,93.0
2004-09-01 08:36:04,11.25,93.0
2004-09-01 08:48:04,11.25,92.81
2004-09-01 09:00:04,11.25,93.0
2004-09-01 09:12:04,11.19,93.25
2004-09-01 09:24:04,11.19,93.31
2004-09-01 09:36:04,11.13,93.56
2004-09-01 09:48:04,11.19,94.06
2004-09-01 10:00:04,11.19,94.0
2004-09-01 10:12:04,11.19,94.31
2004-09-01 10:24:04,11.19,94.38
2004-09-01 10:36:04,11.25,94.44
2004-09-01 10:48:04,11.56,92.94
2004-09-01 11:00:04,11.75,92.63
2004-09-01 11:12:04,11.75,93.56
2004-09-01 11:24:04,11.75,94.19
2004-09-01 11:36:04,12.0,93.38
2004-09-01 11:48:04,12.06,93.44
2004-09-01 12:00:04,12.06,93.56
2004-09-01 12:12:04,12.13,93.88
2004-09-01 12:24:04,12.13,94.44
2004-09-01 12:36:04,12.06,95.06
2004-09-01 12:48:04,12.19,95.13
2004-09-01 13:00:04,12.31,94.94
2004-09-01 13:12:04,12.63,93.81
2004-09-01 13:24:04,12.81,92.75
2004-09-01 13:36:04,12.81,92.38
2004-09-01 13:48:04,12.88,92.06
2004-09-01 14:00:04,12.88,91.88
2004-09-01 14:12:04,12.81,92.31
2004-09-01 14:24:04,12.88,91.75
2004-09-01 14:36:04,12.94,91.81
2004-09-01 14:48:04,12.94,92.13
2004-09-01 15:00:04,12.69,94.06
2004-09-01 15:12:04,12.5,95.19
2004-09-01 15:24:04,12.44,95.75
2004-09-01 15:36:04,12.44,95.81
2004-09-01 15:48:04,12.25,95.5
2004-09-01 16:00:04,11.63,94.31
2004-09-01 16:12:04,11.44,94.56
2004-09-01 16:24:04,11.38,95.0
2004-09-01 16:36:04,11.19,95.19
2004-09-01 16:48:04,11.19,95.13
2004-09-01 17:00:04,11.13,95.25
2004-09-01 17:12:04,11.06,95.38
2004-09-01 17:24:04,11.13,95.63
2004-09-01 17:36:04,11.06,95.69
2004-09-01 17:48:04,11.06,95.88
2004-09-01 18:00:04,11.13,96.0
2004-09-01 18:12:04,11.13,96.13
2004-09-01 18:24:04,11.13,96.06
2004-09-01 18:36:04,11.0,95.88
2004-09-01 18:48:04,11.0,95.81
2004-09-01 19:00:04,11.0,95.75
2004-09-01 19:12:04,10.88,95.94
2004-09-01 19:24:04,10.88,96.06
2004-09-01 19:36:04,10.88,96.19
2004-09-01 19:48:04,10.88,96.38
2004-09-01 20:00:04,10.94,96.5
2004-09-01 20:12:04,10.94,96.56
2004-09-01 20:24:04,10.94,96.63
2004-09-01 20:36:04,10.94,96.69
2004-09-01 20:48:04,10.94,96.75
2004-09-01 21:00:04,11.0,96.69
2004-09-01 21:12:04,11.06,96.75
2004-09-01 21:24:04,11.0,96.75
2004-09-01 21:36:04,11.06,96.81
2004-09-01 21:48:04,11.06,96.81
2004-09-01 22:00:04,11.06,96.88
2004-09-01 22:12:04,11.06,96.94
2004-09-01 22:24:04,11.06,96.94
2004-09-01 22:36:04,11.06,97.0
2004-09-01 22:48:04,11.0,97.0
2004-09-01 23:00:04,11.19,97.06
2004-09-01 23:12:04,11.31,97.13
2004-09-01 23:24:04,12.0,97.19
2004-09-01 23:36:04,12.44,95.75
2004-09-01 23:48:04,12.75,93.88
2004-10-01 00:00:04,12.81,93.81
2004-10-01 00:12:04,12.94,92.56
2004-10-01 00:24:04,12.94,93.44
2004-10-01 00:36:04,12.88,93.44
2004-10-01 00:48:04,12.81,93.81
2004-10-01 01:00:04,13.06,92.75
2004-10-01 01:12:04,13.31,90.63
2004-10-01 01:24:04,13.5,89.69
2004-10-01 01:36:04,13.56,89.44
2004-10-01 01:48:04,13.44,89.75
2004-10-01 02:00:04,13.31,90.44
2004-10-01 02:12:04,13.56,88.25
2004-10-01 02:24:04,13.44,88.63
2004-10-01 02:36:04,13.5,87.5
2004-10-01 02:48:04,13.31,88.31
2004-10-01 03:00:04,13.31,87.56
2004-10-01 03:12:04,13.06,90.25
2004-10-01 03:24:04,12.75,92.69
2004-10-01 03:36:04,12.81,92.06
2004-10-01 03:48:04,12.81,92.63
2004-10-01 04:00:04,12.69,92.94
2004-10-01 04:12:04,12.75,92.38
2004-10-01 04:24:04,12.75,92.63
2004-10-01 04:36:04,12.63,93.31
2004-10-01 04:48:04,12.63,93.63
2004-10-01 05:00:04,12.63,93.44
2004-10-01 05:12:04,12.69,93.0
2004-10-01 05:24:04,12.56,94.38
2004-10-01 05:36:04,12.63,93.56
2004-10-01 05:48:04,12.63,93.75
2004-10-01 06:00:04,12.69,93.5
2004-10-01 06:12:04,12.69,92.81
2004-10-01 06:24:04,12.69,93.06
2004-10-01 06:36:04,12.75,92.25
2004-10-01 06:48:04,12.75,91.69
2004-10-01 07:00:04,12.69,92.0
2004-10-01 07:12:04,12.63,92.63
2004-10-01 07:24:04,12.63,92.88
2004-10-01 07:36:04,12.56,93.25
2004-10-01 07:48:04,12.69,92.63
2004-10-01 08:00:04,12.81,91.63
2004-10-01 08:12:04,12.81,91.75
2004-10-01 08:24:04,12.69,92.25
2004-10-01 08:36:04,12.81,92.38
2004-10-01 08:48:04,12.81,92.06
2004-10-01 09:00:04,12.75,92.5
2004-10-01 09:12:04,12.88,91.5
2004-10-01 09:24:04,12.94,90.56
2004-10-01 09:36:04,12.88,91.25
2004-10-01 09:48:04,12.88,92.25
2004-10-01 10:00:04,12.94,91.94
2004-10-01 10:12:04,12.88,92.56
2004-10-01 10:24:04,12.88,91.63
2004-10-01 10:36:04,12.88,91.5
2004-10-01 10:48:04,12.81,92.0
2004-10-01 11:00:04,12.75,93.13
2004-10-01 11:12:04,12.69,94.31
2004-10-01 11:24:04,12.75,94.94
2004-10-01 11:36:04,12.94,93.81
2004-10-01 11:48:04,13.06,92.81
2004-10-01 12:00:04,13.13,93.44
2004-10-01 12:12:04,13.19,93.25
2004-10-01 12:24:04,13.19,93.06
2004-10-01 12:36:04,13.19,93.19
2004-10-01 12:48:04,13.19,93.63
2004-10-01 13:00:04,13.19,93.06
2004-10-01 13:12:04,13.31,92.06
2004-10-01 13:24:04,13.25,92.25
2004-10-01 13:36:04,13.25,92.94
2004-10-01 13:48:04,13.25,93.25
2004-10-01 14:00:04,13.31,92.88
2004-10-01 14:12:04,13.25,93.56
2004-10-01 14:24:04,13.25,93.5
2004-10-01 14:36:04,13.25,93.06
2004-10-01 14:48:04,13.25,93.5
2004-10-01 15:00:04,13.31,93.44
2004-10-01 15:12:04,13.25,93.94
2004-10-01 15:24:04,13.13,94.31
2004-10-01 15:36:04,13.13,93.94
2004-10-01 15:48:04,13.06,94.31
2004-10-01 16:00:04,13.0,94.31
2004-10-01 16:12:04,12.94,94.38
2004-10-01 16:24:04,12.94,94.44
2004-10-01 16:36:04,12.88,94.63
2004-10-01 16:48:04,12.75,94.81
2004-10-01 17:00:04,12.75,94.63
2004-10-01 17:12:04,12.69,94.88
2004-10-01 17:24:04,12.69,94.44
2004-10-01 17:36:04,12.56,94.75
2004-10-01 17:48:04,12.56,94.25
2004-10-01 18:00:04,12.56,92.88
2004-10-01 18:12:04,12.69,91.31
2004-10-01 18:24:04,12.69,90.81
2004-10-01 18:36:04,12.75,90.63
2004-10-01 18:48:04,12.69,90.88
2004-10-01 19:00:04,12.69,90.56
2004-10-01 19:12:04,12.69,90.75
2004-10-01 19:24:04,12.75,89.94
2004-10-01 19:36:04,12.75,89.81
2004-10-01 19:48:04,12.75,89.38
2004-10-01 20:00:04,12.69,89.69
2004-10-01 20:12:04,12.75,89.44
2004-10-01 20:24:04,12.69,89.69
2004-10-01 20:36:04,12.69,89.69
2004-10-01 20:48:04,12.69,89.81
2004-10-01 21:00:04,12.69,90.06
2004-10-01 21:12:04,12.63,90.06
2004-10-01 21:24:04,12.63,90.63
2004-10-01 21:36:04,12.5,91.38
2004-10-01 21:48:04,12.31,92.63
2004-10-01 22:00:04,12.31,93.56
2004-10-01 22:12:04,12.31,92.69
2004-10-01 22:24:04,12.31,91.94
2004-10-01 22:36:04,12.38,91.06
2004-10-01 22:48:04,12.44,90.88
2004-10-01 23:00:04,12.25,91.69
2004-10-01 23:12:04,12.25,92.06
2004-10-01 23:24:04,12.06,93.38
2004-10-01 23:36:04,12.13,92.44
2004-10-01 23:48:04,12.13,92.25
2004-11-01 00:00:04,12.19,91.81
2004-11-01 00:12:04,12.19,91.69
2004-11-01 00:24:04,12.13,91.56
2004-11-01 00:36:04,12.13,91.63
2004-11-01 00:48:04,12.19,90.88
2004-11-01 01:00:04,12.13,90.81
2004-11-01 01:12:04,12.13,91.06
2004-11-01 01:24:04,12.0,91.75
2004-11-01 01:36:04,11.81,92.5
2004-11-01 01:48:04,11.75,93.19
2004-11-01 02:00:04,11.94,91.75
2004-11-01 02:12:04,12.0,90.94
2004-11-01 02:24:04,12.0,90.81
2004-11-01 02:36:04,12.06,90.38
2004-11-01 02:48:04,12.13,89.75
2004-11-01 03:00:04,12.0,91.0
2004-11-01 03:12:04,11.75,91.81
2004-11-01 03:24:04,11.75,92.19
2004-11-01 03:36:04,11.69,92.06
2004-11-01 03:48:04,11.75,91.0
2004-11-01 04:00:04,11.75,90.94
2004-11-01 04:12:04,11.69,90.75
2004-11-01 04:24:04,11.69,91.06
2004-11-01 04:36:04,11.75,90.25
2004-11-01 04:48:04,11.75,90.38
2004-11-01 05:00:04,11.75,90.31
2004-11-01 05:12:04,11.69,90.44
2004-11-01 05:24:04,11.75,89.69
2004-11-01 05:36:04,11.75,89.31
2004-11-01 05:48:04,11.75,88.88
2004-11-01 06:00:04,11.75,88.69
2004-11-01 06:12:04,11.75,88.13
2004-11-01 06:24:04,11.69,88.06
2004-11-01 06:36:04,11.81,87.56
2004-11-01 06:48:04,11.75,87.81
2004-11-01 07:00:04,11.69,87.31
2004-11-01 07:12:04,11.69,86.75
2004-11-01 07:24:04,11.81,86.13
2004-11-01 07:36:04,11.81,85.25
2004-11-01 07:48:04,11.88,84.94
2004-11-01 08:00:04,11.88,85.25
2004-11-01 08:12:04,11.88,85.75
2004-11-01 08:24:04,11.81,86.56
2004-11-01 08:36:04,11.56,87.5
2004-11-01 08:48:04,11.5,87.75
2004-11-01 09:00:04,11.75,86.69
2004-11-01 09:12:04,11.81,86.25
2004-11-01 09:24:04,12.13,83.69
2004-11-01 09:36:04,12.38,83.0
2004-11-01 09:48:04,12.56,81.94
2004-11-01 10:00:04,12.81,80.94
2004-11-01 10:12:04,13.0,80.63
2004-11-01 10:24:04,13.19,80.5
2004-11-01 10:36:04,13.44,78.63
2004-11-01 10:48:04,13.69,78.75
2004-11-01 11:00:04,13.94,77.0
2004-11-01 11:12:04,14.25,75.0
2004-11-01 11:24:04,14.31,75.25
2004-11-01 11:36:04,14.25,76.25
2004-11-01 11:48:04,14.38,76.94
2004-11-01 12:00:04,14.81,75.75
2004-11-01 12:12:04,15.38,73.19
2004-11-01 12:24:04,15.56,72.94
2004-11-01 12:36:04,15.56,72.88
2004-11-01 12:48:04,15.56,75.63
2004-11-01 13:00:04,15.56,73.94
2004-11-01 13:12:04,15.56,74.56
2004-11-01 13:24:04,15.5,75.31
2004-11-01 13:36:04,15.81,73.13
2004-11-01 13:48:04,16.0,71.38
2004-11-01 14:00:04,15.5,74.75
2004-11-01 14:12:04,15.38,76.31
2004-11-01 14:24:04,15.38,77.0
2004-11-01 14:36:04,15.06,78.13
2004-11-01 14:48:04,15.0,78.31
2004-11-01 15:00:04,14.94,78.06
2004-11-01 15:12:04,14.88,78.06
2004-11-01 15:24:04,14.81,79.38
2004-11-01 15:36:04,14.75,80.06
2004-11-01 15:48:04,14.69,80.38
2004-11-01 16:00:04,14.5,81.69
2004-11-01 16:12:04,14.38,82.5
2004-11-01 16:24:04,14.25,83.13
2004-11-01 16:36:04,14.06,84.69
2004-11-01 16:48:04,13.75,86.94
2004-11-01 17:00:04,13.69,86.56
2004-11-01 17:12:04,13.69,86.5
2004-11-01 17:24:04,13.63,86.56
2004-11-01 17:36:04,13.56,87.44
2004-11-01 17:48:04,13.56,87.63
2004-11-01 18:00:04,13.56,87.06
2004-11-01 18:12:04,13.69,85.88
2004-11-01 18:24:04,13.75,85.94
2004-11-01 18:36:04,13.81,85.69
2004-11-01 18:48:04,13.81,85.75
2004-11-01 19:00:04,13.81,85.75
2004-11-01 19:12:04,13.81,85.31
2004-11-01 19:24:04,13.81,85.25
2004-11-01 19:36:04,13.81,84.81
2004-11-01 19:48:04,13.88,84.75
2004-11-01 20:00:04,13.81,85.25
2004-11-01 20:12:04,13.69,85.69
2004-11-01 20:24:04,13.5,86.5
2004-11-01 20:36:04,13.38,86.75
2004-11-01 20:48:04,13.25,87.19
2004-11-01 21:00:04,13.06,87.63
2004-11-01 21:12:04,12.94,88.25
2004-11-01 21:24:04,12.88,87.88
2004-11-01 21:36:04,12.81,87.88
2004-11-01 21:48:04,12.69,88.19
2004-11-01 22:00:04,12.69,87.19
2004-11-01 22:12:04,12.63,87.44
2004-11-01 22:24:04,12.5,87.88
2004-11-01 22:36:04,12.5,87.81
2004-11-01 22:48:04,12.38,87.25
2004-11-01 23:00:04,12.44,86.94
2004-11-01 23:12:04,12.5,86.56
2004-11-01 23:24:04,12.31,87.06
2004-11-01 23:36:04,12.19,87.06
2004-11-01 23:48:04,12.25,86.25
2004-12-01 00:00:04,12.19,85.69
2004-12-01 00:12:04,12.06,86.25
2004-12-01 00:24:04,11.75,86.63
2004-12-01 00:36:04,11.63,86.31
